,Date,RentedBikeCount,Hour,Temperature,Humidity,Wind speed,Visibility,Dew point temperature,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day
512,2017-12-05,812,8,-8.1,36,1.6,2000,-20.5,0.01,0.0,0.0,Winter,No Holiday,True
513,2017-12-05,462,9,-7.6,31,1.3,1974,-21.8,0.21,0.0,0.0,Winter,No Holiday,True
514,2017-12-05,269,10,-5.5,26,2.8,1967,-22.0,0.64,0.0,0.0,Winter,No Holiday,True
515,2017-12-05,334,11,-3.9,25,0.0,1959,-21.0,0.0,0.0,0.0,Winter,No Holiday,True
516,2017-12-05,321,12,-2.3,25,0.0,1962,-19.7,0.0,0.0,0.0,Winter,No Holiday,True
517,2017-12-05,325,13,-1.6,27,0.0,1955,-18.2,0.0,0.0,0.0,Winter,No Holiday,True
518,2017-12-05,334,14,-1.1,28,0.0,2000,-17.3,0.0,0.0,0.0,Winter,No Holiday,True
519,2017-12-05,353,15,-0.7,28,0.0,2000,-16.9,0.0,0.0,0.0,Winter,No Holiday,True
520,2017-12-05,435,16,-0.5,30,0.0,2000,-16.0,0.0,0.0,0.0,Winter,No Holiday,True
521,2017-12-05,529,17,-1.6,35,0.0,2000,-15.1,0.0,0.0,0.0,Winter,No Holiday,True
522,2017-12-05,789,18,-2.6,40,0.0,2000,-14.4,0.0,0.0,0.0,Winter,No Holiday,True
523,2017-12-05,597,19,-3.2,45,0.0,2000,-13.5,0.0,0.0,0.0,Winter,No Holiday,True
524,2017-12-05,418,20,-3.5,46,0.0,2000,-13.4,0.0,0.0,0.0,Winter,No Holiday,True
525,2017-12-05,415,21,-3.7,47,0.0,2000,-13.3,0.0,0.0,0.0,Winter,No Holiday,True
526,2017-12-05,393,22,-2.8,49,0.0,2000,-12.0,0.0,0.0,0.0,Winter,No Holiday,True
527,2017-12-05,244,23,-2.5,59,0.0,1210,-9.4,0.0,0.0,0.0,Winter,No Holiday,True
528,2017-12-06,145,0,-2.8,77,0.0,331,-6.2,0.0,0.1,0.1,Winter,No Holiday,True
529,2017-12-06,144,1,-3.0,79,0.0,293,-6.1,0.0,0.0,0.3,Winter,No Holiday,True
530,2017-12-06,117,2,-3.0,79,0.0,1862,-6.1,0.0,0.0,0.4,Winter,No Holiday,True
531,2017-12-06,78,3,-3.2,78,0.0,1808,-6.4,0.0,0.2,0.4,Winter,No Holiday,True
532,2017-12-06,58,4,-3.4,75,0.0,1982,-7.2,0.0,0.0,0.4,Winter,No Holiday,True
533,2017-12-06,87,5,-3.6,76,0.0,1934,-7.2,0.0,0.0,0.4,Winter,No Holiday,True
534,2017-12-06,142,6,-3.7,76,0.0,1864,-7.3,0.0,0.0,0.4,Winter,No Holiday,True
535,2017-12-06,379,7,-4.2,77,0.0,1741,-7.6,0.0,0.0,0.3,Winter,No Holiday,True
536,2017-12-06,802,8,-4.2,78,0.0,1518,-7.4,0.01,0.0,0.2,Winter,No Holiday,True
537,2017-12-06,440,9,-3.3,70,0.0,1324,-7.9,0.25,0.0,0.2,Winter,No Holiday,True
538,2017-12-06,307,10,-0.9,64,0.0,1224,-6.8,0.63,0.0,0.2,Winter,No Holiday,True
539,2017-12-06,381,11,1.6,57,1.2,1261,-6.0,0.93,0.0,0.0,Winter,No Holiday,True
540,2017-12-06,405,12,2.4,52,0.9,1224,-6.4,1.08,0.0,0.0,Winter,No Holiday,True
541,2017-12-06,442,13,4.2,47,1.1,1469,-6.1,1.1,0.0,0.0,Winter,No Holiday,True
542,2017-12-06,416,14,5.5,34,1.0,1966,-9.1,0.96,0.0,0.0,Winter,No Holiday,True
543,2017-12-06,412,15,5.5,31,3.1,1968,-10.3,0.72,0.0,0.0,Winter,No Holiday,True
544,2017-12-06,496,16,5.3,37,2.9,2000,-8.2,0.36,0.0,0.0,Winter,No Holiday,True
545,2017-12-06,239,17,4.1,60,2.5,1565,-2.9,0.1,0.0,0.0,Winter,No Holiday,True
546,2017-12-06,204,18,1.7,90,1.0,66,0.2,0.0,0.3,0.3,Winter,No Holiday,True
547,2017-12-06,205,19,1.2,92,0.7,180,0.0,0.0,0.0,1.0,Winter,No Holiday,True
548,2017-12-06,190,20,1.2,94,0.6,228,0.3,0.0,0.0,1.0,Winter,No Holiday,True
549,2017-12-06,165,21,1.1,92,0.5,235,0.0,0.0,0.7,1.0,Winter,No Holiday,True
550,2017-12-06,222,22,1.3,92,0.6,233,0.1,0.0,0.0,1.0,Winter,No Holiday,True
551,2017-12-06,193,23,1.3,92,0.6,209,0.1,0.0,0.0,1.0,Winter,No Holiday,True
552,2017-12-07,198,0,1.4,92,0.5,240,0.2,0.0,0.0,0.9,Winter,No Holiday,True
553,2017-12-07,218,1,1.5,92,0.4,227,0.3,0.0,0.0,0.9,Winter,No Holiday,True
554,2017-12-07,149,2,1.4,92,0.7,168,0.2,0.0,0.0,0.9,Winter,No Holiday,True
555,2017-12-07,102,3,1.9,91,1.4,218,0.5,0.0,0.0,0.9,Winter,No Holiday,True
556,2017-12-07,62,4,1.6,92,0.7,119,0.4,0.0,0.0,0.9,Winter,No Holiday,True
557,2017-12-07,83,5,1.5,92,1.1,175,0.3,0.0,0.0,0.9,Winter,No Holiday,True
558,2017-12-07,137,6,1.0,93,0.5,148,0.0,0.0,0.0,0.9,Winter,No Holiday,True
559,2017-12-07,367,7,0.3,93,0.5,173,-0.7,0.0,0.0,0.9,Winter,No Holiday,True
560,2017-12-07,754,8,-0.2,96,0.8,173,-0.7,0.01,0.0,0.8,Winter,No Holiday,True
561,2017-12-07,415,9,0.1,91,0.8,265,-1.1,0.14,0.0,0.8,Winter,No Holiday,True
562,2017-12-07,321,10,1.1,83,0.7,311,-1.4,0.41,0.0,0.7,Winter,No Holiday,True
563,2017-12-07,333,11,2.3,69,1.7,628,-2.8,0.63,0.0,0.6,Winter,No Holiday,True
564,2017-12-07,431,12,3.7,65,2.4,833,-2.2,0.98,0.0,0.3,Winter,No Holiday,True
565,2017-12-07,394,13,4.1,37,3.1,1767,-9.3,1.14,0.0,0.0,Winter,No Holiday,True
566,2017-12-07,390,14,4.4,36,2.7,1975,-9.4,1.04,0.0,0.0,Winter,No Holiday,True
567,2017-12-07,430,15,4.0,35,3.1,1962,-10.1,0.84,0.0,0.0,Winter,No Holiday,True
568,2017-12-07,471,16,3.2,38,2.9,1817,-9.7,0.51,0.0,0.0,Winter,No Holiday,True
569,2017-12-07,552,17,2.1,50,2.0,1434,-7.2,0.15,0.0,0.0,Winter,No Holiday,True
570,2017-12-07,795,18,0.7,46,2.7,1558,-9.6,0.0,0.0,0.0,Winter,No Holiday,True
571,2017-12-07,507,19,-0.4,47,2.5,1269,-10.3,0.0,0.0,0.0,Winter,No Holiday,True
572,2017-12-07,390,20,-1.4,47,2.5,1620,-11.2,0.0,0.0,0.0,Winter,No Holiday,True
573,2017-12-07,402,21,-2.2,46,2.2,1975,-12.2,0.0,0.0,0.0,Winter,No Holiday,True
574,2017-12-07,389,22,-2.7,48,2.6,1844,-12.2,0.0,0.0,0.0,Winter,No Holiday,True
575,2017-12-07,259,23,-3.2,50,2.1,1887,-12.1,0.0,0.0,0.0,Winter,No Holiday,True
576,2017-12-08,233,0,-3.5,49,2.6,1893,-12.6,0.0,0.0,0.0,Winter,No Holiday,True
577,2017-12-08,230,1,-3.7,50,2.5,1902,-12.6,0.0,0.0,0.0,Winter,No Holiday,True
578,2017-12-08,131,2,-4.3,53,1.0,1918,-12.4,0.0,0.0,0.0,Winter,No Holiday,True
579,2017-12-08,99,3,-4.8,52,1.6,1978,-13.1,0.0,0.0,0.0,Winter,No Holiday,True
580,2017-12-08,71,4,-5.3,53,2.4,1936,-13.4,0.0,0.0,0.0,Winter,No Holiday,True
581,2017-12-08,84,5,-5.8,56,2.0,1941,-13.1,0.0,0.0,0.0,Winter,No Holiday,True
582,2017-12-08,158,6,-6.0,56,3.5,1853,-13.3,0.0,0.0,0.0,Winter,No Holiday,True
583,2017-12-08,387,7,-6.5,57,0.8,1776,-13.6,0.0,0.0,0.0,Winter,No Holiday,True
584,2017-12-08,780,8,-7.0,59,0.8,1559,-13.6,0.01,0.0,0.0,Winter,No Holiday,True
585,2017-12-08,395,9,-6.7,50,0.9,1492,-15.4,0.23,0.0,0.0,Winter,No Holiday,True
586,2017-12-08,261,10,-5.3,44,2.8,1516,-15.6,0.63,0.0,0.0,Winter,No Holiday,True
587,2017-12-08,310,11,-3.7,39,1.4,1595,-15.6,0.93,0.0,0.0,Winter,No Holiday,True
588,2017-12-08,355,12,-2.0,30,1.4,1728,-17.3,1.14,0.0,0.0,Winter,No Holiday,True
589,2017-12-08,354,13,-1.7,28,1.8,1963,-17.8,1.22,0.0,0.0,Winter,No Holiday,True
590,2017-12-08,350,14,-1.3,27,3.1,1906,-17.9,1.12,0.0,0.0,Winter,No Holiday,True
591,2017-12-08,362,15,-0.8,26,3.3,1977,-17.9,0.87,0.0,0.0,Winter,No Holiday,True
592,2017-12-08,401,16,-1.1,24,3.4,2000,-19.1,0.56,0.0,0.0,Winter,No Holiday,True
593,2017-12-08,500,17,-2.4,30,2.7,2000,-17.6,0.18,0.0,0.0,Winter,No Holiday,True
594,2017-12-08,752,18,-3.1,33,1.2,2000,-17.1,0.0,0.0,0.0,Winter,No Holiday,True
595,2017-12-08,477,19,-3.3,35,1.1,2000,-16.6,0.0,0.0,0.0,Winter,No Holiday,True
596,2017-12-08,384,20,-3.3,34,1.5,2000,-16.9,0.0,0.0,0.0,Winter,No Holiday,True
597,2017-12-08,336,21,-3.3,35,0.5,2000,-16.6,0.0,0.0,0.0,Winter,No Holiday,True
598,2017-12-08,347,22,-3.4,39,1.2,2000,-15.4,0.0,0.0,0.0,Winter,No Holiday,True
599,2017-12-08,275,23,-3.5,43,0.9,2000,-14.3,0.0,0.0,0.0,Winter,No Holiday,True
600,2017-12-09,267,0,-3.5,48,0.9,1967,-12.9,0.0,0.0,0.0,Winter,No Holiday,True
601,2017-12-09,296,1,-4.1,49,0.6,2000,-13.2,0.0,0.0,0.0,Winter,No Holiday,True
602,2017-12-09,237,2,-4.7,50,0.7,1983,-13.5,0.0,0.0,0.0,Winter,No Holiday,True
603,2017-12-09,169,3,-4.3,47,0.6,1992,-13.9,0.0,0.0,0.0,Winter,No Holiday,True
604,2017-12-09,96,4,-4.3,49,0.7,2000,-13.4,0.0,0.0,0.0,Winter,No Holiday,True
605,2017-12-09,56,5,-4.7,49,0.8,1999,-13.8,0.0,0.0,0.0,Winter,No Holiday,True
606,2017-12-09,76,6,-5.1,53,0.9,1975,-13.2,0.0,0.0,0.0,Winter,No Holiday,True
607,2017-12-09,127,7,-5.5,56,0.8,1950,-12.9,0.0,0.0,0.0,Winter,No Holiday,True
608,2017-12-09,222,8,-5.4,56,0.7,1940,-12.8,0.01,0.0,0.0,Winter,No Holiday,True
609,2017-12-09,291,9,-4.7,48,1.0,1784,-14.0,0.23,0.0,0.0,Winter,No Holiday,True
610,2017-12-09,273,10,-2.2,42,1.3,1646,-13.4,0.61,0.0,0.0,Winter,No Holiday,True
611,2017-12-09,351,11,0.0,45,1.1,1500,-10.5,0.89,0.0,0.0,Winter,No Holiday,True
612,2017-12-09,427,12,2.4,40,0.8,1809,-9.8,1.05,0.0,0.0,Winter,No Holiday,True
613,2017-12-09,431,13,3.9,36,2.0,1702,-9.8,1.13,0.0,0.0,Winter,No Holiday,True
614,2017-12-09,486,14,4.7,32,2.2,1948,-10.6,1.06,0.0,0.0,Winter,No Holiday,True
615,2017-12-09,569,15,5.2,30,2.0,1963,-11.0,0.84,0.0,0.0,Winter,No Holiday,True
616,2017-12-09,546,16,4.4,33,1.6,1963,-10.5,0.4,0.0,0.0,Winter,No Holiday,True
617,2017-12-09,481,17,3.5,37,1.8,1963,-9.8,0.1,0.0,0.0,Winter,No Holiday,True
618,2017-12-09,384,18,2.5,41,1.0,1974,-9.4,0.0,0.0,0.0,Winter,No Holiday,True
619,2017-12-09,275,19,1.5,48,0.4,1878,-8.3,0.0,0.0,0.0,Winter,No Holiday,True
620,2017-12-09,298,20,0.8,51,1.4,1848,-8.2,0.0,0.0,0.0,Winter,No Holiday,True
621,2017-12-09,321,21,-0.1,55,0.7,1654,-8.0,0.0,0.0,0.0,Winter,No Holiday,True
622,2017-12-09,289,22,-0.5,55,0.6,1655,-8.4,0.0,0.0,0.0,Winter,No Holiday,True
623,2017-12-09,265,23,-0.1,54,1.3,1570,-8.3,0.0,0.0,0.0,Winter,No Holiday,True
624,2017-12-10,326,0,-0.2,55,1.0,1629,-8.1,0.0,0.0,0.0,Winter,No Holiday,True
625,2017-12-10,280,1,-0.2,54,0.5,1747,-8.4,0.0,0.0,0.0,Winter,No Holiday,True
626,2017-12-10,243,2,0.2,52,0.7,1726,-8.5,0.0,0.0,0.0,Winter,No Holiday,True
627,2017-12-10,169,3,0.3,53,0.5,1748,-8.1,0.0,0.0,0.0,Winter,No Holiday,True
628,2017-12-10,71,4,0.4,52,1.6,1816,-8.3,0.0,0.0,0.0,Winter,No Holiday,True
629,2017-12-10,13,5,0.3,74,1.0,178,-3.7,0.0,0.0,0.7,Winter,No Holiday,True
630,2017-12-10,9,6,-0.5,90,0.9,91,-1.9,0.0,2.5,2.7,Winter,No Holiday,True
631,2017-12-10,20,7,-0.4,92,1.1,121,-1.5,0.0,0.0,4.0,Winter,No Holiday,True
632,2017-12-10,35,8,-0.2,90,1.2,378,-1.6,0.0,0.0,4.1,Winter,No Holiday,True
633,2017-12-10,31,9,0.2,90,1.0,305,-1.2,0.0,1.6,4.3,Winter,No Holiday,True
634,2017-12-10,19,10,0.5,91,0.4,143,-0.8,0.0,0.0,4.3,Winter,No Holiday,True
635,2017-12-10,58,11,0.9,92,0.9,137,-0.2,0.03,0.0,3.9,Winter,No Holiday,True
636,2017-12-10,119,12,2.3,88,0.3,245,0.5,0.28,0.0,3.1,Winter,No Holiday,True
637,2017-12-10,182,13,3.3,87,1.1,230,1.3,0.54,0.0,2.1,Winter,No Holiday,True
638,2017-12-10,235,14,4.2,85,0.7,325,1.8,0.65,0.0,1.4,Winter,No Holiday,True
639,2017-12-10,180,15,6.7,63,4.5,715,0.1,0.35,0.0,1.0,Winter,No Holiday,True
640,2017-12-10,214,16,5.4,71,3.5,622,0.5,0.2,0.0,0.5,Winter,No Holiday,True
641,2017-12-10,226,17,3.6,65,4.3,1061,-2.3,0.03,0.0,0.4,Winter,No Holiday,True
642,2017-12-10,210,18,2.0,61,3.0,2000,-4.7,0.0,0.0,0.0,Winter,No Holiday,True
643,2017-12-10,181,19,1.6,53,4.0,2000,-6.9,0.0,0.0,0.0,Winter,No Holiday,True
644,2017-12-10,165,20,0.6,57,3.9,1954,-6.9,0.0,0.0,0.0,Winter,No Holiday,True
645,2017-12-10,167,21,0.0,59,3.0,1862,-7.0,0.0,0.0,0.0,Winter,No Holiday,True
646,2017-12-10,152,22,-1.0,56,4.7,2000,-8.6,0.0,0.0,0.0,Winter,No Holiday,True
647,2017-12-10,148,23,-1.4,43,4.3,2000,-12.3,0.0,0.0,0.0,Winter,No Holiday,True
648,2017-12-11,125,0,-2.5,39,3.4,2000,-14.5,0.0,0.0,0.0,Winter,No Holiday,True
649,2017-12-11,111,1,-3.4,36,3.8,2000,-16.3,0.0,0.0,0.0,Winter,No Holiday,True
650,2017-12-11,67,2,-4.2,35,3.4,2000,-17.4,0.0,0.0,0.0,Winter,No Holiday,True
651,2017-12-11,45,3,-4.7,38,2.4,2000,-16.8,0.0,0.0,0.0,Winter,No Holiday,True
652,2017-12-11,44,4,-5.2,35,3.2,2000,-18.3,0.0,0.0,0.0,Winter,No Holiday,True
653,2017-12-11,86,5,-5.6,38,3.2,1974,-17.6,0.0,0.0,0.0,Winter,No Holiday,True
654,2017-12-11,136,6,-5.9,39,2.9,1979,-17.6,0.0,0.0,0.0,Winter,No Holiday,True
655,2017-12-11,325,7,-6.0,39,3.1,1996,-17.7,0.0,0.0,0.0,Winter,No Holiday,True
656,2017-12-11,653,8,-6.0,38,3.6,1994,-18.0,0.01,0.0,0.0,Winter,No Holiday,True
657,2017-12-11,326,9,-5.9,36,5.1,1941,-18.6,0.1,0.0,0.0,Winter,No Holiday,True
658,2017-12-11,212,10,-5.3,32,4.5,2000,-19.4,0.62,0.0,0.0,Winter,No Holiday,True
659,2017-12-11,226,11,-4.7,36,3.8,2000,-17.5,1.0,0.0,0.0,Winter,No Holiday,True
660,2017-12-11,247,12,-5.2,33,4.6,1973,-19.0,1.26,0.0,0.0,Winter,No Holiday,True
661,2017-12-11,241,13,-5.4,32,5.1,1986,-19.5,1.24,0.0,0.0,Winter,No Holiday,True
662,2017-12-11,253,14,-5.4,31,4.1,1945,-19.9,1.13,0.0,0.0,Winter,No Holiday,True
663,2017-12-11,269,15,-5.5,33,4.5,2000,-19.2,0.92,0.0,0.0,Winter,No Holiday,True
664,2017-12-11,277,16,-6.0,40,4.0,2000,-17.4,0.55,0.0,0.0,Winter,No Holiday,True
665,2017-12-11,361,17,-7.1,44,4.2,2000,-17.3,0.18,0.0,0.0,Winter,No Holiday,True
666,2017-12-11,557,18,-7.9,43,3.3,2000,-18.3,0.0,0.0,0.0,Winter,No Holiday,True
667,2017-12-11,371,19,-8.6,45,3.9,2000,-18.4,0.0,0.0,0.0,Winter,No Holiday,True
668,2017-12-11,254,20,-9.3,49,3.8,2000,-18.0,0.0,0.0,0.0,Winter,No Holiday,True
669,2017-12-11,266,21,-9.7,51,2.5,2000,-17.9,0.0,0.0,0.0,Winter,No Holiday,True
670,2017-12-11,222,22,-10.2,50,3.0,2000,-18.6,0.0,0.0,0.0,Winter,No Holiday,True
671,2017-12-11,174,23,-10.7,53,1.2,2000,-18.4,0.0,0.0,0.0,Winter,No Holiday,True
672,2017-12-12,133,0,-11.0,51,1.1,2000,-19.1,0.0,0.0,0.0,Winter,No Holiday,True
673,2017-12-12,127,1,-11.2,51,1.1,2000,-19.3,0.0,0.0,0.0,Winter,No Holiday,True
674,2017-12-12,95,2,-11.5,50,0.7,2000,-19.8,0.0,0.0,0.0,Winter,No Holiday,True
675,2017-12-12,54,3,-11.6,50,2.2,1995,-19.9,0.0,0.0,0.0,Winter,No Holiday,True
676,2017-12-12,46,4,-11.6,47,2.1,1982,-20.6,0.0,0.0,0.0,Winter,No Holiday,True
677,2017-12-12,65,5,-11.6,45,2.8,1951,-21.1,0.0,0.0,0.0,Winter,No Holiday,True
678,2017-12-12,104,6,-11.8,47,2.5,1973,-20.8,0.0,0.0,0.0,Winter,No Holiday,True
679,2017-12-12,280,7,-12.1,50,2.3,1929,-20.4,0.0,0.0,0.0,Winter,No Holiday,True
680,2017-12-12,580,8,-12.3,52,1.3,1914,-20.1,0.0,0.0,0.0,Winter,No Holiday,True
681,2017-12-12,275,9,-11.8,46,2.9,1956,-21.1,0.1,0.0,0.0,Winter,No Holiday,True
682,2017-12-12,184,10,-10.5,45,3.3,1855,-20.1,0.6,0.0,0.0,Winter,No Holiday,True
683,2017-12-12,201,11,-9.4,42,3.1,1815,-19.9,0.93,0.0,0.0,Winter,No Holiday,True
684,2017-12-12,228,12,-8.3,35,2.9,1967,-21.0,1.14,0.0,0.0,Winter,No Holiday,True
685,2017-12-12,225,13,-6.9,37,2.4,1955,-19.1,1.22,0.0,0.0,Winter,No Holiday,True
686,2017-12-12,258,14,-5.4,32,2.0,1930,-19.5,1.12,0.0,0.0,Winter,No Holiday,True
687,2017-12-12,250,15,-5.8,30,2.8,2000,-20.6,0.92,0.0,0.0,Winter,No Holiday,True
688,2017-12-12,248,16,-6.0,29,2.8,1983,-21.2,0.58,0.0,0.0,Winter,No Holiday,True
689,2017-12-12,305,17,-7.0,32,2.6,2000,-20.9,0.19,0.0,0.0,Winter,No Holiday,True
690,2017-12-12,529,18,-7.7,36,1.0,2000,-20.2,0.0,0.0,0.0,Winter,No Holiday,True
691,2017-12-12,350,19,-8.2,43,1.1,2000,-18.5,0.0,0.0,0.0,Winter,No Holiday,True
692,2017-12-12,260,20,-8.4,42,1.0,2000,-19.0,0.0,0.0,0.0,Winter,No Holiday,True
693,2017-12-12,270,21,-8.8,43,1.4,1999,-19.1,0.0,0.0,0.0,Winter,No Holiday,True
694,2017-12-12,256,22,-9.0,45,1.3,1999,-18.7,0.0,0.0,0.0,Winter,No Holiday,True
695,2017-12-12,173,23,-9.3,47,2.1,2000,-18.5,0.0,0.0,0.0,Winter,No Holiday,True
696,2017-12-13,168,0,-9.5,48,1.3,1996,-18.4,0.0,0.0,0.0,Winter,No Holiday,True
697,2017-12-13,183,1,-10.2,52,1.6,1997,-18.2,0.0,0.0,0.0,Winter,No Holiday,True
698,2017-12-13,120,2,-10.4,53,1.8,1949,-18.1,0.0,0.0,0.0,Winter,No Holiday,True
699,2017-12-13,79,3,-10.9,55,1.8,1913,-18.1,0.0,0.0,0.0,Winter,No Holiday,True
700,2017-12-13,41,4,-11.4,58,1.3,1907,-18.0,0.0,0.0,0.0,Winter,No Holiday,True
701,2017-12-13,68,5,-11.5,58,1.1,1923,-18.1,0.0,0.0,0.0,Winter,No Holiday,True
702,2017-12-13,109,6,-11.9,57,1.1,1974,-18.7,0.0,0.0,0.0,Winter,No Holiday,True
703,2017-12-13,310,7,-11.7,53,1.6,1998,-19.3,0.0,0.0,0.0,Winter,No Holiday,True
704,2017-12-13,591,8,-11.4,47,3.3,2000,-20.4,0.0,0.0,0.0,Winter,No Holiday,True
705,2017-12-13,340,9,-11.1,46,3.4,1981,-20.4,0.1,0.0,0.0,Winter,No Holiday,True
706,2017-12-13,202,10,-9.5,39,2.1,1875,-20.9,0.6,0.0,0.0,Winter,No Holiday,True
707,2017-12-13,251,11,-8.1,35,1.8,1806,-20.9,0.96,0.0,0.0,Winter,No Holiday,True
708,2017-12-13,267,12,-6.5,30,2.9,1945,-21.2,1.17,0.0,0.0,Winter,No Holiday,True
709,2017-12-13,251,13,-5.8,28,2.9,1887,-21.4,1.23,0.0,0.0,Winter,No Holiday,True
710,2017-12-13,240,14,-4.7,27,2.9,1883,-20.8,1.12,0.0,0.0,Winter,No Holiday,True
711,2017-12-13,240,15,-4.9,26,3.1,1887,-21.5,0.89,0.0,0.0,Winter,No Holiday,True
712,2017-12-13,278,16,-4.5,26,2.2,2000,-21.1,0.56,0.0,0.0,Winter,No Holiday,True
713,2017-12-13,392,17,-5.6,29,1.7,2000,-20.8,0.18,0.0,0.0,Winter,No Holiday,True
714,2017-12-13,537,18,-6.6,33,1.1,2000,-20.2,0.0,0.0,0.0,Winter,No Holiday,True
715,2017-12-13,373,19,-6.6,31,1.6,2000,-20.9,0.0,0.0,0.0,Winter,No Holiday,True
716,2017-12-13,263,20,-7.6,35,0.8,2000,-20.4,0.0,0.0,0.0,Winter,No Holiday,True
717,2017-12-13,271,21,-8.3,39,1.0,2000,-19.8,0.0,0.0,0.0,Winter,No Holiday,True
718,2017-12-13,271,22,-8.9,39,0.1,2000,-20.3,0.0,0.0,0.0,Winter,No Holiday,True
719,2017-12-13,174,23,-9.2,44,0.4,1978,-19.2,0.0,0.0,0.0,Winter,No Holiday,True
720,2017-12-14,171,0,-9.5,50,0.6,1953,-18.0,0.0,0.0,0.0,Winter,No Holiday,True
721,2017-12-14,170,1,-9.8,48,0.8,2000,-18.7,0.0,0.0,0.0,Winter,No Holiday,True
722,2017-12-14,107,2,-10.6,44,0.8,1903,-20.5,0.0,0.0,0.0,Winter,No Holiday,True
723,2017-12-14,80,3,-10.7,48,0.4,1651,-19.6,0.0,0.0,0.0,Winter,No Holiday,True
724,2017-12-14,52,4,-11.0,50,0.8,1718,-19.4,0.0,0.0,0.0,Winter,No Holiday,True
725,2017-12-14,62,5,-10.8,48,0.8,1648,-19.6,0.0,0.0,0.0,Winter,No Holiday,True
726,2017-12-14,108,6,-11.0,55,0.8,1541,-18.2,0.0,0.0,0.0,Winter,No Holiday,True
727,2017-12-14,279,7,-10.9,57,1.1,1387,-17.7,0.0,0.0,0.0,Winter,No Holiday,True
728,2017-12-14,621,8,-10.4,54,1.1,1432,-17.9,0.01,0.0,0.0,Winter,No Holiday,True
729,2017-12-14,305,9,-9.4,44,0.5,1680,-19.4,0.13,0.0,0.0,Winter,No Holiday,True
730,2017-12-14,189,10,-7.7,43,0.9,1555,-18.1,0.35,0.0,0.0,Winter,No Holiday,True
731,2017-12-14,247,11,-6.1,38,1.0,1587,-18.1,0.52,0.0,0.0,Winter,No Holiday,True
732,2017-12-14,278,12,-4.9,34,1.3,1768,-18.3,0.6,0.0,0.0,Winter,No Holiday,True
733,2017-12-14,282,13,-3.8,32,0.9,1827,-18.1,0.52,0.0,0.0,Winter,No Holiday,True
734,2017-12-14,294,14,-2.7,28,0.7,1857,-18.7,0.65,0.0,0.0,Winter,No Holiday,True
735,2017-12-14,301,15,-2.5,29,1.1,1667,-18.1,0.48,0.0,0.0,Winter,No Holiday,True
736,2017-12-14,335,16,-2.4,28,0.9,1878,-18.4,0.35,0.0,0.0,Winter,No Holiday,True
737,2017-12-14,382,17,-2.9,31,0.6,1723,-17.7,0.09,0.0,0.0,Winter,No Holiday,True
738,2017-12-14,612,18,-3.5,35,1.1,1414,-16.7,0.0,0.0,0.0,Winter,No Holiday,True
739,2017-12-14,410,19,-4.2,40,0.9,1216,-15.8,0.0,0.0,0.0,Winter,No Holiday,True
740,2017-12-14,277,20,-4.8,43,1.1,1397,-15.4,0.0,0.0,0.0,Winter,No Holiday,True
741,2017-12-14,316,21,-4.8,45,0.8,1351,-14.9,0.0,0.0,0.0,Winter,No Holiday,True
742,2017-12-14,309,22,-4.9,44,1.1,1369,-15.3,0.0,0.0,0.0,Winter,No Holiday,True
743,2017-12-14,211,23,-5.6,53,1.2,1290,-13.6,0.0,0.0,0.0,Winter,No Holiday,True
744,2017-12-15,227,0,-5.7,53,0.6,1262,-13.7,0.0,0.0,0.0,Winter,No Holiday,True
745,2017-12-15,241,1,-6.3,57,0.4,1148,-13.4,0.0,0.0,0.0,Winter,No Holiday,True
746,2017-12-15,162,2,-6.8,58,0.4,1089,-13.6,0.0,0.0,0.0,Winter,No Holiday,True
747,2017-12-15,110,3,-6.9,56,0.5,1111,-14.2,0.0,0.0,0.0,Winter,No Holiday,True
748,2017-12-15,69,4,-7.1,59,0.8,1058,-13.7,0.0,0.0,0.0,Winter,No Holiday,True
749,2017-12-15,68,5,-7.5,64,0.9,989,-13.1,0.0,0.0,0.0,Winter,No Holiday,True
750,2017-12-15,129,6,-7.4,64,0.7,906,-13.0,0.0,0.0,0.0,Winter,No Holiday,True
751,2017-12-15,285,7,-7.0,63,0.6,865,-12.8,0.0,0.0,0.0,Winter,No Holiday,True
752,2017-12-15,658,8,-6.6,64,1.1,791,-12.2,0.0,0.0,0.0,Winter,No Holiday,True
753,2017-12-15,330,9,-5.9,60,0.6,691,-12.4,0.09,0.0,0.0,Winter,No Holiday,True
754,2017-12-15,221,10,-4.6,52,0.8,648,-12.9,0.34,0.0,0.0,Winter,No Holiday,True
755,2017-12-15,279,11,-2.9,46,1.0,809,-12.9,0.42,0.0,0.0,Winter,No Holiday,True
756,2017-12-15,309,12,-2.5,43,0.7,895,-13.3,0.34,0.0,0.0,Winter,No Holiday,True
757,2017-12-15,325,13,-1.6,40,0.3,868,-13.4,0.32,0.0,0.0,Winter,No Holiday,True
758,2017-12-15,329,14,-0.7,39,0.8,826,-12.9,0.35,0.0,0.0,Winter,No Holiday,True
759,2017-12-15,342,15,0.1,35,1.5,946,-13.5,0.42,0.0,0.0,Winter,No Holiday,True
760,2017-12-15,354,16,0.0,37,0.6,994,-12.9,0.13,0.0,0.0,Winter,No Holiday,True
761,2017-12-15,464,17,-0.2,39,0.8,1016,-12.5,0.0,0.0,0.0,Winter,No Holiday,True
